source,target,weight
Q9Y580,Heterogeneous_nuclear_ribonucleoprotein_M,0.331
Q9Y580,Serine__arginine-rich_splicing_factor_5,0.1638
Q9Y580,Q07886,0.0002
Q9Y580,Lupus_La_protein_homolog,0.0001
Q9Y580,U1_small_nuclear_ribonucleoprotein_70_kDa,0.1608
Q9Y580,Heterogeneous_nuclear_ribonucleoprotein_A3,0.0783
Q9Y580,Splicing_factor___proline-_and_glutamine-rich,0.013
Q9Y580,Heterogeneous_nuclear_ribonucleoprotein_F,0.0026
Q9Y580,Q86B47,0.0006
Q9Y580,Insulin-like_growth_factor_2_mRNA-binding_protein_1,0.019
Q9Y580,RPL40,0.0001
Q9Y580,Isoform_2_of_Poly(U)-binding-splicing_factor_PUF60,0.3295
Q9Y580,P15357,0.0001
Q9Y580,RPS30,0.0001
Q9Y580,ATP-dependent_RNA_helicase_DDX18,0.0002
Q9Y580,Q9VJG2,0.2566
Phosphoribosyl_pyrophosphate_synthetase-associated_protein_1,Q9VND8,0.0005305039787798408
Phosphoribosyl_pyrophosphate_synthetase-associated_protein_1,26S_proteasome_regulatory_subunit_6A,0.0005305039787798408
Phosphoribosyl_pyrophosphate_synthetase-associated_protein_1,Ribose-phosphate_pyrophosphokinase_2,0.9994694960212201
Phosphoribosyl_pyrophosphate_synthetase-associated_protein_1,26S_proteasome_regulatory_subunit_7,0.0005305039787798408
Phosphoribosyl_pyrophosphate_synthetase-associated_protein_1,26S_proteasome_regulatory_subunit_8,0.0005305039787798408
Phosphoribosyl_pyrophosphate_synthetase-associated_protein_1,26S_proteasome_regulatory_subunit_4,0.0005305039787798408
Phosphoribosyl_pyrophosphate_synthetase-associated_protein_1,Phosphoribosyl_pyrophosphate_synthase-associated_protein_2,0.9708222811671088
Phosphoribosyl_pyrophosphate_synthetase-associated_protein_1,26S_proteasome_regulatory_subunit_6B,0.0005305039787798408
Phosphoribosyl_pyrophosphate_synthetase-associated_protein_1,26S_proteasome_regulatory_subunit_10B,0.0005305039787798408
Phosphoribosyl_pyrophosphate_synthetase-associated_protein_1,Ribose-phosphate_pyrophosphokinase_1,0.9994694960212201
Probable_ATP-dependent_RNA_helicase_DDX27,ATP-dependent_RNA_helicase_DDX24,0.8305
Probable_ATP-dependent_RNA_helicase_DDX27,O46072,0.0001
Probable_ATP-dependent_RNA_helicase_DDX27,Q9Y580,0.0002
Probable_ATP-dependent_RNA_helicase_DDX27,Eukaryotic_initiation_factor_4A-III,0.7403
Probable_ATP-dependent_RNA_helicase_DDX27,Probable_ATP-dependent_RNA_helicase_DDX31,0.8125
Probable_ATP-dependent_RNA_helicase_DDX27,Q9W4Z9,0.0001
Probable_ATP-dependent_RNA_helicase_DDX27,Q9VRH6,0.0001
Probable_ATP-dependent_RNA_helicase_DDX27,Paraspeckle_component_1,0.0001
Probable_ATP-dependent_RNA_helicase_DDX27,ATP-binding_cassette_sub-family_F_member_2,0.0001
Probable_ATP-dependent_RNA_helicase_DDX27,P40507,0.0028
Probable_ATP-dependent_RNA_helicase_DDX27,Delta(14)-sterol_reductase_LBR,0.0001
Probable_ATP-dependent_RNA_helicase_DDX27,Q9VD51,0.8178
Probable_ATP-dependent_RNA_helicase_DDX27,Poly(rC)-binding_protein_1,0.0008
Probable_ATP-dependent_RNA_helicase_DDX27,Q9VPT3,0.8019
Probable_ATP-dependent_RNA_helicase_DDX27,Q04225,0.0001
Probable_ATP-dependent_RNA_helicase_DDX27,Q9VTM5,0.0001
Probable_ATP-dependent_RNA_helicase_DDX27,Chromobox_protein_homolog_3,0.0001
Probable_ATP-dependent_RNA_helicase_DDX27,ATP-dependent_RNA_helicase_DDX50,0.8232
Probable_ATP-dependent_RNA_helicase_DDX27,Q9VVK8,0.8292
Probable_ATP-dependent_RNA_helicase_DDX27,Serine_and_arginine-rich_splicing_factor_11,0.0001
Probable_ATP-dependent_RNA_helicase_DDX27,Influenza_virus_NS1A-binding_protein_homolog,0.0001
Probable_ATP-dependent_RNA_helicase_DDX27,60S_ribosomal_protein_L27a,0.0002
Probable_ATP-dependent_RNA_helicase_DDX27,Putative_ATP-dependent_RNA_helicase_DHX57,0.0001
Probable_ATP-dependent_RNA_helicase_DDX27,RNA-binding_protein_39,0.0001
Probable_ATP-dependent_RNA_helicase_DDX27,RPL27A,0.0002
Probable_ATP-dependent_RNA_helicase_DDX27,E3_ubiquitin-protein_ligase_TRIM71,0.0001
Probable_ATP-dependent_RNA_helicase_DDX27,Probable_ATP-dependent_RNA_helicase_DDX17,0.8006
Probable_ATP-dependent_RNA_helicase_DDX27,Probable_ATP-dependent_RNA_helicase_DDX6,0.7697
Probable_ATP-dependent_RNA_helicase_DDX27,Putative_RNA-binding_protein_Luc7-like_1,0.0001
Probable_ATP-dependent_RNA_helicase_DDX27,RPL27,0.0001
Probable_ATP-dependent_RNA_helicase_DDX27,Myelin_expression_factor_2,0.0001
Probable_ATP-dependent_RNA_helicase_DDX27,Q8T8R1,0.0093
Probable_ATP-dependent_RNA_helicase_DDX27,Q8SY39,0.868
Probable_ATP-dependent_RNA_helicase_DDX27,Q9Y134,0.0005
Probable_ATP-dependent_RNA_helicase_DDX27,Q9VV61,0.0001
Probable_ATP-dependent_RNA_helicase_DDX27,40S_ribosomal_protein_S21,0.0005
Probable_ATP-dependent_RNA_helicase_DDX27,Nucleolar_RNA_helicase_2,0.8123
Probable_ATP-dependent_RNA_helicase_DDX27,Glyceraldehyde-3-phosphate_dehydrogenase,0.0001
Probable_ATP-dependent_RNA_helicase_DDX27,Q12476,0.004
Probable_ATP-dependent_RNA_helicase_DDX27,Probable_dimethyladenosine_transferase,0.0001
Probable_ATP-dependent_RNA_helicase_DDX27,Histone-lysine_N-methyltransferase___H3_lysine-36_specific,0.0001
Probable_ATP-dependent_RNA_helicase_DDX27,Poly(rC)-binding_protein_2,0.0006
Probable_ATP-dependent_RNA_helicase_DDX27,Elongation_factor_1-alpha_1,0.0001
Probable_ATP-dependent_RNA_helicase_DDX27,Splicing_factor_U2AF_65_kDa_subunit,0.0001
Probable_ATP-dependent_RNA_helicase_DDX27,ATP-dependent_RNA_helicase_DHX15,0.0001
Probable_ATP-dependent_RNA_helicase_DDX27,O76927,0.0005
Probable_ATP-dependent_RNA_helicase_DDX27,Elongation_factor_2,0.0001
Probable_ATP-dependent_RNA_helicase_DDX27,Q9VL25,0.0001
Probable_ATP-dependent_RNA_helicase_DDX27,Heterogeneous_nuclear_ribonucleoprotein_U-like_protein_2,0.0002
Probable_ATP-dependent_RNA_helicase_DDX27,Heterogeneous_nuclear_ribonucleoprotein_K,0.0006
Probable_ATP-dependent_RNA_helicase_DDX27,RPS21,0.0005
Probable_ATP-dependent_RNA_helicase_DDX27,P13060,0.0001
Probable_ATP-dependent_RNA_helicase_DDX27,60S_ribosomal_protein_L27,0.0001
Probable_ATP-dependent_RNA_helicase_DDX27,Probable_ATP-dependent_RNA_helicase_DDX46,0.8154
Probable_ATP-dependent_RNA_helicase_DDX27,Isoform_2_of_Splicing_regulatory_glutamine__lysine-rich_protein_1,0.0002
Probable_ATP-dependent_RNA_helicase_DDX27,Non-POU_domain-containing_octamer-binding_protein,0.0001
Probable_ATP-dependent_RNA_helicase_DDX27,Q9VIF6,0.881
Probable_ATP-dependent_RNA_helicase_DDX27,RNA-binding_protein_25,0.0003
Probable_ATP-dependent_RNA_helicase_DDX27,E3_ubiquitin-protein_ligase_TRIP12,0.0002
Probable_ATP-dependent_RNA_helicase_DDX27,ATP-dependent_RNA_helicase_DDX1,0.7371
Probable_ATP-dependent_RNA_helicase_DDX27,Insulin-like_growth_factor_2_mRNA-binding_protein_3,0.0008
Probable_ATP-dependent_RNA_helicase_DDX27,Q9VAQ5,0.0001
Probable_ATP-dependent_RNA_helicase_DDX27,Eukaryotic_initiation_factor_4A-I,0.7383
Probable_ATP-dependent_RNA_helicase_DDX27,Zinc_finger_CCHC_domain-containing_protein_3,0.0023
Probable_ATP-dependent_RNA_helicase_DDX27,ATP-dependent_RNA_helicase_DDX3X,0.7978
Probable_ATP-dependent_RNA_helicase_DDX27,ATP-dependent_RNA_helicase_DHX30,0.0001
Probable_ATP-dependent_RNA_helicase_DDX27,CAD_protein,0.0001
Probable_ATP-dependent_RNA_helicase_DDX27,Q9VX34,0.8242
Probable_ATP-dependent_RNA_helicase_DDX27,Proteasome_subunit_alpha_type-4,0.0001
Probable_ATP-dependent_RNA_helicase_DDX27,Transcription_intermediary_factor_1-beta,0.0001
Probable_ATP-dependent_RNA_helicase_DDX27,Heterogeneous_nuclear_ribonucleoprotein_D0,0.0001
Probable_ATP-dependent_RNA_helicase_DDX27,P41819,0.0001
Probable_ATP-dependent_RNA_helicase_DDX27,ATP-binding_cassette_sub-family_E_member_1,0.0002
Probable_ATP-dependent_RNA_helicase_DDX27,Probable_ATP-dependent_RNA_helicase_DDX5,0.8057
Probable_ATP-dependent_RNA_helicase_DDX27,Heterogeneous_nuclear_ribonucleoprotein_M,0.0002
Probable_ATP-dependent_RNA_helicase_DDX27,P47047,0.0001
Probable_ATP-dependent_RNA_helicase_DDX27,E3_ubiquitin-protein_ligase_NEDD4,0.0002
Probable_ATP-dependent_RNA_helicase_DDX27,Q07886,0.8721
Probable_ATP-dependent_RNA_helicase_DDX27,116_kDa_U5_small_nuclear_ribonucleoprotein_component,0.0001
Probable_ATP-dependent_RNA_helicase_DDX27,Luc7-like_protein_3,0.0001
Probable_ATP-dependent_RNA_helicase_DDX27,Heterogeneous_nuclear_ribonucleoprotein_A3,0.0001
Probable_ATP-dependent_RNA_helicase_DDX27,Eukaryotic_translation_initiation_factor_2-alpha_kinase_3,0.0001
Probable_ATP-dependent_RNA_helicase_DDX27,Q86B47,0.7261
Probable_ATP-dependent_RNA_helicase_DDX27,Insulin-like_growth_factor_2_mRNA-binding_protein_1,0.0006
Probable_ATP-dependent_RNA_helicase_DDX27,ATP-dependent_RNA_helicase_DDX18,0.8162
Probable_ATP-dependent_RNA_helicase_DDX27,Q9VSS1,0.0002
Probable_ATP-dependent_RNA_helicase_DDX27,RNA_helicase,0.0002
Eukaryotic_initiation_factor_4A-III,ATP-dependent_RNA_helicase_DDX24,0.6969
Eukaryotic_initiation_factor_4A-III,Q9Y580,0.0003
Eukaryotic_initiation_factor_4A-III,Probable_ATP-dependent_RNA_helicase_DDX27,0.7403
Eukaryotic_initiation_factor_4A-III,Q7JZ53,0.0001
Eukaryotic_initiation_factor_4A-III,Probable_ATP-dependent_RNA_helicase_DDX31,0.6413
Eukaryotic_initiation_factor_4A-III,Q9VRH6,0.0001
Eukaryotic_initiation_factor_4A-III,ATP_synthase_subunit_alpha___mitochondrial,0.0001
Eukaryotic_initiation_factor_4A-III,Paraspeckle_component_1,0.0001
Eukaryotic_initiation_factor_4A-III,ATP_synthase_subunit_beta___mitochondrial,0.0001
Eukaryotic_initiation_factor_4A-III,ATP-binding_cassette_sub-family_F_member_2,0.0001
Eukaryotic_initiation_factor_4A-III,RNA-binding_protein_28,0.0001
Eukaryotic_initiation_factor_4A-III,P46948,0.0001
Eukaryotic_initiation_factor_4A-III,P40507,0.003
Eukaryotic_initiation_factor_4A-III,Q9VD51,0.6544
Eukaryotic_initiation_factor_4A-III,Poly(rC)-binding_protein_1,0.0008
Eukaryotic_initiation_factor_4A-III,RNA-binding_protein_14,0.0001
Eukaryotic_initiation_factor_4A-III,Q9VPT3,0.7427
Eukaryotic_initiation_factor_4A-III,RNA-binding_protein_34,0.0001
Eukaryotic_initiation_factor_4A-III,Q9VTM5,0.0001
Eukaryotic_initiation_factor_4A-III,Chromobox_protein_homolog_3,0.0001
Eukaryotic_initiation_factor_4A-III,ATP-dependent_RNA_helicase_DDX50,0.7566
Eukaryotic_initiation_factor_4A-III,Q9VVK8,0.7938
Eukaryotic_initiation_factor_4A-III,Serine_and_arginine-rich_splicing_factor_11,0.0001
Eukaryotic_initiation_factor_4A-III,Influenza_virus_NS1A-binding_protein_homolog,0.0001
Eukaryotic_initiation_factor_4A-III,60S_ribosomal_protein_L27a,0.0002
Eukaryotic_initiation_factor_4A-III,RPL27A,0.0002
Eukaryotic_initiation_factor_4A-III,E3_ubiquitin-protein_ligase_TRIM71,0.0001
Eukaryotic_initiation_factor_4A-III,Probable_ATP-dependent_RNA_helicase_DDX17,0.7678
Eukaryotic_initiation_factor_4A-III,Probable_ATP-dependent_RNA_helicase_DDX6,0.8822
Eukaryotic_initiation_factor_4A-III,Putative_RNA-binding_protein_Luc7-like_1,0.0001
Eukaryotic_initiation_factor_4A-III,Myelin_expression_factor_2,0.0001
Eukaryotic_initiation_factor_4A-III,Kinesin-like_protein_KIF20B,0.0001
Eukaryotic_initiation_factor_4A-III,Q8T8R1,0.0089
Eukaryotic_initiation_factor_4A-III,Q8SY39,0.7618
Eukaryotic_initiation_factor_4A-III,Heterogeneous_nuclear_ribonucleoprotein_H,0.0001
Eukaryotic_initiation_factor_4A-III,Polyadenylate-binding_protein,0.0001
Eukaryotic_initiation_factor_4A-III,Q9Y134,0.0005
Eukaryotic_initiation_factor_4A-III,Q9VV61,0.0001
Eukaryotic_initiation_factor_4A-III,Nucleolar_RNA_helicase_2,0.7577
Eukaryotic_initiation_factor_4A-III,Q12476,0.0041
Eukaryotic_initiation_factor_4A-III,Probable_dimethyladenosine_transferase,0.0001
Eukaryotic_initiation_factor_4A-III,Histone-lysine_N-methyltransferase___H3_lysine-36_specific,0.0001
Eukaryotic_initiation_factor_4A-III,Poly(rC)-binding_protein_2,0.0006
Eukaryotic_initiation_factor_4A-III,RPS9,0.0001
Eukaryotic_initiation_factor_4A-III,Elongation_factor_1-alpha_1,0.0001
Eukaryotic_initiation_factor_4A-III,Elongation_factor_2,0.0001
Eukaryotic_initiation_factor_4A-III,Heterogeneous_nuclear_ribonucleoprotein_U-like_protein_2,0.0002
Eukaryotic_initiation_factor_4A-III,Heterogeneous_nuclear_ribonucleoprotein_K,0.0006
Eukaryotic_initiation_factor_4A-III,Histone_H3,0.0001
Eukaryotic_initiation_factor_4A-III,P13060,0.0001
Eukaryotic_initiation_factor_4A-III,Probable_ATP-dependent_RNA_helicase_DDX46,0.7768
Eukaryotic_initiation_factor_4A-III,Nucleolin,0.0001
Eukaryotic_initiation_factor_4A-III,Eukaryotic_translation_initiation_factor_4B,0.0001
Eukaryotic_initiation_factor_4A-III,Isoform_2_of_Splicing_regulatory_glutamine__lysine-rich_protein_1,0.0002
Eukaryotic_initiation_factor_4A-III,Non-POU_domain-containing_octamer-binding_protein,0.0001
Eukaryotic_initiation_factor_4A-III,Polycomb_protein_EED,0.0001
Eukaryotic_initiation_factor_4A-III,Q9VIF6,0.7546
Eukaryotic_initiation_factor_4A-III,RNA-binding_protein_25,0.0003
Eukaryotic_initiation_factor_4A-III,E3_ubiquitin-protein_ligase_TRIP12,0.0002
Eukaryotic_initiation_factor_4A-III,ATP-dependent_RNA_helicase_DDX1,0.8047
Eukaryotic_initiation_factor_4A-III,Polyadenylate-binding_protein_1,0.0001
Eukaryotic_initiation_factor_4A-III,Insulin-like_growth_factor_2_mRNA-binding_protein_3,0.0007
Eukaryotic_initiation_factor_4A-III,Q9VAQ5,0.0001
Eukaryotic_initiation_factor_4A-III,Eukaryotic_initiation_factor_4A-I,0.9417
Eukaryotic_initiation_factor_4A-III,Proliferation-associated_protein_2G4,0.0001
Eukaryotic_initiation_factor_4A-III,Zinc_finger_CCHC_domain-containing_protein_3,0.0024
Eukaryotic_initiation_factor_4A-III,P53256,0.0001
Eukaryotic_initiation_factor_4A-III,ATP-dependent_RNA_helicase_DDX3X,0.7765
Eukaryotic_initiation_factor_4A-III,Q9VX34,0.6615
Eukaryotic_initiation_factor_4A-III,Transcription_intermediary_factor_1-beta,0.0001
Eukaryotic_initiation_factor_4A-III,40S_ribosomal_protein_S9,0.0001
Eukaryotic_initiation_factor_4A-III,Heterogeneous_nuclear_ribonucleoprotein_D0,0.0001
Eukaryotic_initiation_factor_4A-III,P41819,0.0001
Eukaryotic_initiation_factor_4A-III,ATP-binding_cassette_sub-family_E_member_1,0.0002
Eukaryotic_initiation_factor_4A-III,Probable_ATP-dependent_RNA_helicase_DDX5,0.7572
Eukaryotic_initiation_factor_4A-III,Heterogeneous_nuclear_ribonucleoprotein_M,0.0002
Eukaryotic_initiation_factor_4A-III,E3_ubiquitin-protein_ligase_NEDD4,0.0002
Eukaryotic_initiation_factor_4A-III,Q07886,0.7555
Eukaryotic_initiation_factor_4A-III,116_kDa_U5_small_nuclear_ribonucleoprotein_component,0.0001
Eukaryotic_initiation_factor_4A-III,Luc7-like_protein_3,0.0001
Eukaryotic_initiation_factor_4A-III,Q86B47,0.5714
Eukaryotic_initiation_factor_4A-III,Insulin-like_growth_factor_2_mRNA-binding_protein_1,0.0006
Eukaryotic_initiation_factor_4A-III,Isoform_2_of_Poly(U)-binding-splicing_factor_PUF60,0.0001
Eukaryotic_initiation_factor_4A-III,ATP-dependent_RNA_helicase_DDX18,0.6805
Eukaryotic_initiation_factor_4A-III,Q9VSS1,0.0002
Eukaryotic_initiation_factor_4A-III,Q9VJG2,0.0002
Q9VLK1,RNA-binding_protein_with_multiple_splicing_2,0.0022988505747126436
Q7JZ53,Eukaryotic_initiation_factor_4A-III,0.001358695652173913
Q7JZ53,60S_ribosomal_protein_L21,0.001358695652173913
Q7JZ53,Q9VPT3,0.001358695652173913
Q7JZ53,ATP-dependent_RNA_helicase_DDX50,0.001358695652173913
Q7JZ53,Q9VVK8,0.001358695652173913
Q7JZ53,Probable_ATP-dependent_RNA_helicase_DDX17,0.001358695652173913
Q7JZ53,Probable_ATP-dependent_RNA_helicase_DDX6,0.001358695652173913
Q7JZ53,Q95RG1,0.48233695652173914
Q7JZ53,ATPase_family_AAA_domain-containing_protein_3,0.001358695652173913
Q7JZ53,Q8SY39,0.001358695652173913
Q7JZ53,Nucleolar_RNA_helicase_2,0.001358695652173913
Q7JZ53,RPS9,0.9592391304347826
Q7JZ53,Probable_ATP-dependent_RNA_helicase_DDX46,0.001358695652173913
Q7JZ53,Q9VIF6,0.001358695652173913
Q7JZ53,ATP-dependent_RNA_helicase_DDX1,0.001358695652173913
Q7JZ53,Eukaryotic_initiation_factor_4A-I,0.001358695652173913
Q7JZ53,ATP-dependent_RNA_helicase_DDX3X,0.001358695652173913
Q7JZ53,40S_ribosomal_protein_S9,0.8355978260869565
Q7JZ53,Probable_ATP-dependent_RNA_helicase_DDX5,0.001358695652173913
Q7JZ53,Q07886,0.001358695652173913
Q7JZ53,RPL21,0.001358695652173913
RPL18,Tubulin_alpha-4A_chain,0.00125
RPL18,Q9VTQ1,0.00125
RPL18,Tubulin_alpha-3_chain,0.00125
RPL18,Tubulin_beta-2B_chain,0.00125
RPL18,Tubulin_beta-4B_chain,0.00125
RPL18,RPS3A,0.00125
RPL18,60S_ribosomal_protein_L18,0.98
RPL18,Tubulin_beta-5_chain,0.00125
RPL18,Q9VYD6,0.00125
RPL18,40S_ribosomal_protein_S3a,0.00125
60S_acidic_ribosomal_protein_P0,60S_acidic_ribosomal_protein_P2,0.004916420845624385
60S_acidic_ribosomal_protein_P0,RPLP1,0.012782694198623401
60S_acidic_ribosomal_protein_P0,RNA_cytosine_C(5)-methyltransferase_NSUN2,0.0009832841691248771
60S_acidic_ribosomal_protein_P0,mRNA_turnover_protein_4_homolog,0.7876106194690266
60S_acidic_ribosomal_protein_P0,NOP2_nucleolar_protein,0.0009832841691248771
60S_acidic_ribosomal_protein_P0,RPLP2,0.00983284169124877
60S_acidic_ribosomal_protein_P0,RPLP0,1.0
60S_acidic_ribosomal_protein_P0,Protein_FAM98B,0.0009832841691248771
60S_acidic_ribosomal_protein_P0,Protein_FAM98A,0.0009832841691248771
60S_acidic_ribosomal_protein_P0,P53972,0.0009832841691248771
60S_acidic_ribosomal_protein_P0,A1Z909,0.0009832841691248771
60S_acidic_ribosomal_protein_P0,Q9VPX3,0.0009832841691248771
60S_acidic_ribosomal_protein_P0,Q9VDZ4,0.0009832841691248771
60S_acidic_ribosomal_protein_P0,Q7K1Q7,0.8112094395280236
60S_acidic_ribosomal_protein_P0,P19889,0.9183874139626352
60S_acidic_ribosomal_protein_P0,P40991,0.0009832841691248771
60S_acidic_ribosomal_protein_P0,60S_acidic_ribosomal_protein_P1,0.0019665683382497543
Splicing_factor_U2AF_35_kDa_subunit,Q9Y580,0.0037425149700598802
Splicing_factor_U2AF_35_kDa_subunit,Paraspeckle_component_1,0.0029940119760479044
Splicing_factor_U2AF_35_kDa_subunit,RNA-binding_protein_28,0.005239520958083832
Splicing_factor_U2AF_35_kDa_subunit,Serine__arginine-rich_splicing_factor_1,0.0029940119760479044
Splicing_factor_U2AF_35_kDa_subunit,RNA-binding_protein_14,0.0007485029940119761
Splicing_factor_U2AF_35_kDa_subunit,RNA-binding_protein_34,0.0029940119760479044
Splicing_factor_U2AF_35_kDa_subunit,Q9VCY1,0.0029940119760479044
Splicing_factor_U2AF_35_kDa_subunit,Splicing_factor_45,0.03143712574850299
Splicing_factor_U2AF_35_kDa_subunit,RNA-binding_protein_39,0.0074850299401197605
Splicing_factor_U2AF_35_kDa_subunit,Myelin_expression_factor_2,0.005988023952095809
Splicing_factor_U2AF_35_kDa_subunit,RPL11,0.0007485029940119761
Splicing_factor_U2AF_35_kDa_subunit,60S_ribosomal_protein_L11,0.0007485029940119761
Splicing_factor_U2AF_35_kDa_subunit,Polyadenylate-binding_protein,0.0014970059880239522
Splicing_factor_U2AF_35_kDa_subunit,Splicing_factor_U2AF_65_kDa_subunit,0.036676646706586824
Splicing_factor_U2AF_35_kDa_subunit,Peptidyl-prolyl_cis-trans_isomerase_A,0.0014970059880239522
Splicing_factor_U2AF_35_kDa_subunit,RNA-binding_protein_FUS,0.01347305389221557
Splicing_factor_U2AF_35_kDa_subunit,Nucleolin,0.0029940119760479044
Splicing_factor_U2AF_35_kDa_subunit,Eukaryotic_translation_initiation_factor_4B,0.0007485029940119761
Splicing_factor_U2AF_35_kDa_subunit,Isoform_2_of_Splicing_regulatory_glutamine__lysine-rich_protein_1,0.0007485029940119761
Splicing_factor_U2AF_35_kDa_subunit,Non-POU_domain-containing_octamer-binding_protein,0.002245508982035928
Splicing_factor_U2AF_35_kDa_subunit,Serine__arginine-rich_splicing_factor_3,0.0014970059880239522
Splicing_factor_U2AF_35_kDa_subunit,RNA-binding_protein_25,0.0007485029940119761
Splicing_factor_U2AF_35_kDa_subunit,Polyadenylate-binding_protein_1,0.002245508982035928
Splicing_factor_U2AF_35_kDa_subunit,Deleted_in_azoospermia-like,0.0014970059880239522
Splicing_factor_U2AF_35_kDa_subunit,La-related_protein_7,0.0014970059880239522
Splicing_factor_U2AF_35_kDa_subunit,Heterogeneous_nuclear_ribonucleoproteins_C1__C2,0.0014970059880239522
Splicing_factor_U2AF_35_kDa_subunit,P53331,0.0007485029940119761
Splicing_factor_U2AF_35_kDa_subunit,RNA_binding_motif_protein___X-linked-like_2,0.0037425149700598802
Splicing_factor_U2AF_35_kDa_subunit,Heterogeneous_nuclear_ribonucleoprotein_D0,0.0029940119760479044
Splicing_factor_U2AF_35_kDa_subunit,Heterogeneous_nuclear_ribonucleoprotein_M,0.0037425149700598802
Splicing_factor_U2AF_35_kDa_subunit,Serine__arginine-rich_splicing_factor_5,0.002245508982035928
Splicing_factor_U2AF_35_kDa_subunit,U1_small_nuclear_ribonucleoprotein_70_kDa,0.002245508982035928
Splicing_factor_U2AF_35_kDa_subunit,Heterogeneous_nuclear_ribonucleoprotein_A3,0.0007485029940119761
Splicing_factor_U2AF_35_kDa_subunit,Isoform_2_of_Poly(U)-binding-splicing_factor_PUF60,0.029191616766467067
Splicing_factor_U2AF_35_kDa_subunit,Q9VJG2,0.0037425149700598802
Tubulin_alpha-4A_chain,Q9Y580,0.00013170025023047545
Tubulin_alpha-4A_chain,RPL18,0.00013170025023047545
Tubulin_alpha-4A_chain,Probable_ubiquitin_carboxyl-terminal_hydrolase_FAF-X,0.00013170025023047545
Tubulin_alpha-4A_chain,DNA_replication_licensing_factor_MCM5,0.00013170025023047545
Tubulin_alpha-4A_chain,40S_ribosomal_protein_S26,0.00013170025023047545
Tubulin_alpha-4A_chain,RNA-binding_protein_28,0.00013170025023047545
Tubulin_alpha-4A_chain,Histone-binding_protein_RBBP4,0.00013170025023047545
Tubulin_alpha-4A_chain,Protein_flightless-1_homolog,0.00013170025023047545
Tubulin_alpha-4A_chain,Q04225,0.00013170025023047545
Tubulin_alpha-4A_chain,Actin___aortic_smooth_muscle,0.00013170025023047545
Tubulin_alpha-4A_chain,RNA-binding_protein_39,0.00013170025023047545
Tubulin_alpha-4A_chain,RPS26,0.00013170025023047545
Tubulin_alpha-4A_chain,Polyadenylate-binding_protein,0.00013170025023047545
Tubulin_alpha-4A_chain,Q9TVM2,0.00013170025023047545
Tubulin_alpha-4A_chain,6-phosphofructo-2-kinase__fructose-2__6-biphosphatase_3,0.00013170025023047545
Tubulin_alpha-4A_chain,Tubulin_alpha-3_chain,0.9989463979981562
Tubulin_alpha-4A_chain,Elongation_factor_1-alpha_1,0.00013170025023047545
Tubulin_alpha-4A_chain,Splicing_factor_U2AF_65_kDa_subunit,0.00013170025023047545
Tubulin_alpha-4A_chain,Q9VUN7,0.00013170025023047545
Tubulin_alpha-4A_chain,Tubulin_beta-2B_chain,0.9882786777294876
